,ticker,precoAtual,risco,stop_loss,retornoStopLoss,stop_gain,retornoStopGain,retornoPrevisto,retornoEsperado,scoreTotal
197,VULC3.SA,8.520000457763672,1.3369171429355982,-1065.993119895756,-126.1165566457678,997.2216470447306,116.04478796547872,265.3353745015042,2325.603161380938,1192
198,GFSA3.SA,1.7699999809265137,1.8946021626765115,-245512.5673038364,-138708.66663812156,303619.42868233245,171535.40223397157,2.581223566381323,6473735.5499868505,1182
186,CMIG4.SA,13.0,0.12212930268118846,3.4514003123786274,-0.7345076682785672,31.915952085219338,1.4550732373245645,55.7797184964362,0.020000000000000018,1175
184,LAME4.SA,6.510000228881836,0.07617074108455636,3.0255855115006995,-0.5352403371542773,11.874336642985794,0.824014781183094,13.107021377167847,0.004608259610356047,1162
196,SYNE3.SA,6.949999809265137,0.4126260344822095,-0.2413285498494018,-1.03472353330538,24.665005104681658,2.5489216951920506,1.2305482320946592,0.05755398585790128,1129
187,RCSL4.SA,1.1399999856948853,0.08019601317148072,0.49754144187499544,-0.5635601332295458,2.121461628857717,0.8609312767355723,2892.1819846465196,1.2548346361995755e-08,1085
112,LREN3.SA,25.469999313354492,0.0327071670624475,18.715139747267944,-0.26520847067886744,33.73035979778375,0.3243172637267471,4.646531496413685,0.0023557396255620144,1016
201,RCSL3.SA,3.940000057220459,13.6112637155794,-4.99386786955645e+29,-1.2674791363022111e+29,4.020506033259127e+29,1.0204329885455541e+29,-353.1824331674665,3.093173489018027e+30,996
177,CYRE3.SA,15.0,0.035522013864387254,10.61565503115339,-0.292289664589774,20.332038100724724,0.3554692067149816,0.7704243418920429,0.0020000000000000018,995
164,VIIA3.SA,4.21999979019165,0.04217990753103179,2.7976605833583292,-0.3370472221679248,6.037742925314682,0.43074484016514125,2.2452224474885036,4.9717620909106586e-08,995
50,PMAM3.SA,7.809999942779541,0.035798106658197264,5.51939954597471,-0.29329070596505247,10.595302582475803,0.3566328630093416,0.8264992760337209,0.0038412365480482435,973
142,AMER3.SA,34.45000076293945,0.036847875121314995,24.16384253023735,-0.2985822352656585,46.92391184238635,0.3620873963191913,1.2626596071752654,0.0011610808758988345,946
156,AZUL4.SA,25.8799991607666,0.04024983486584715,17.43878223317235,-0.32616758892291287,36.49364179320864,0.4101098522650666,0.3240288997344627,0.0003864312039298934,939
111,TRPL4.SA,24.010000228881836,0.027803498966381214,18.444657471231242,-0.23179269906694944,30.608382798363373,0.27481809690048586,11.538372313938309,0.0004164835911220077,917
79,CVCB3.SA,12.029999732971191,0.033613201801000504,8.760600968109529,-0.27177047692703316,15.999573461611424,0.32997288584808815,0.7586154559761362,0.0008312774107051002,911
33,ENEV3.SA,13.140000343322754,0.03461588805904491,9.512631375639337,-0.27605546977985485,17.54647597530013,0.335348212849673,0.4875457904245071,0.0022830788351151377,899
55,TPIS3.SA,1.809999942779541,0.03864188237128575,1.2523358841325447,-0.30810169960039613,2.5080142366094367,0.3856432684511495,0.5549537017449648,3.1613514250850017e-08,889
185,BPAC11.SA,20.649999618530273,0.03130951481708318,15.459784077853774,-0.2513421615765581,26.915881283178678,0.3034325317384372,0.2661106104583224,0.002421326023893,882
97,PCAR3.SA,20.110000610351562,0.03714424067145008,14.08934098870023,-0.29938634703731515,27.466594591226926,0.3658176905816988,-0.0760619018573655,0.0024862947852273276,876
155,USIM3.SA,14.84000015258789,0.034517860203340196,10.66397556895983,-0.28140327093593864,19.960350225025774,0.345037063328127,0.07237359138632748,0.0020215530393290493,873
159,STBP3.SA,5.739999771118164,0.03960498411741275,3.9217446574991484,-0.3167691961884549,8.023201620214936,0.3977703728465478,0.3082851457904885,0.00174220022310001,869
178,DEXP3.SA,8.859999656677246,0.05688817172343298,5.005138980185668,-0.4350858719939569,14.221873734430062,0.6051776845963979,0.07666330061071025,0.003386043395627647,867
129,YDUQ3.SA,20.399999618530273,0.02978185079803178,15.402391018282788,-0.24498081831863971,26.191408169335194,0.2838925813284974,0.40532446222223895,0.0019608030498878826,865
