,ticker,precoAtual,risco,stop_loss,retornoStopLoss,stop_gain,retornoStopGain,retornoPrevisto,retornoEsperado,scoreTotal
197,VULC3.SA,8.140000343322754,1.3380114960101785,-1158.11234539222,-143.2742379049431,985.8556560413081,120.11248334897257,474.5846675713603,35.164617639295315,1197
186,CMIG4.SA,12.300000190734863,0.12222789262857883,3.1639739098703776,-0.7427663527799225,29.829746442262504,1.4251825999752548,59.75849772930171,0.013821122490159876,1180
187,RCSL4.SA,1.1399999856948853,0.08025382069352702,0.49606107115147535,-0.5648587040559461,2.1023380581965556,0.8441562145415982,2850.7822957502362,1.2548346361995755e-08,1087
191,BIDI4.SA,8.449999809265137,0.0554128022012297,4.9094277869041,-0.419002615654372,13.40684069729936,0.5866084023575027,2.2828299683695175,0.005917182469050486,1081
202,CARD3.SA,11.720000267028809,26.04941872093371,-4.340489643189748e+38,-3.7034893722661367e+37,3.6708182415793096e+38,3.132097404388469e+37,0.6490443476273084,6.336451163175974e+39,1010
108,LREN3.SA,22.790000915527344,0.03270198558174088,16.644468028567402,-0.26965917683543617,30.142054521975997,0.3225999697718105,3.6619184288633377,0.0013163266023485942,1007
188,BIDI11.SA,25.75,0.04681427067985997,16.36713099776231,-0.3643832622228229,38.21825882713952,0.48420422629668036,0.08218177181753994,0.006213592233009768,1000
178,CYRE3.SA,13.970000267028809,0.03553491657176792,9.945134740418913,-0.2881077630405743,18.901948108635708,0.35303849300898005,0.8959050356509428,0.002147439684879293,997
137,AMER3.SA,27.719999313354492,0.03683513241102283,19.502484195459413,-0.2964471616684412,37.68031452394244,0.35931873944128956,1.8561066361515306,0.0014430262495077617,991
183,MGLU3.SA,6.320000171661377,0.03748126810492596,4.397407782034331,-0.3042076483237883,8.724367944649938,0.380437928430706,2.4421411358291523,0.0015822512764258612,964
192,LWSA3.SA,10.100000381469727,0.0473223945173847,6.358284906940043,-0.37046686467403855,14.980056872308985,0.48317389173495506,-0.0029409332271104205,0.0009900612032271994,948
41,LPSB3.SA,2.069999933242798,0.0333974467725705,1.507442596095885,-0.2717668383040128,2.760544199908699,0.33359627484823906,0.9328711850717508,0.004830950280049651,947
193,CASH3.SA,2.569999933242798,0.060970867271321054,1.4107028829645007,-0.4510883581290638,4.211746544321046,0.638811927518889,-0.7715715369232287,0.003891076660295534,945
157,LAME3.SA,5.239999771118164,0.028817604589157695,3.9585436105281633,-0.24455271308467075,6.721395066971798,0.28270903827492333,2.3836906553894095,4.3679741601465594e-08,937
113,TRPL4.SA,23.75,0.027825146218575018,18.386184796197277,-0.22584485068643045,30.1454769396905,0.2692832395659157,5.381046740647004,0.0008421052631579773,924
48,AMAR3.SA,3.049999952316284,0.031721171724758336,2.2686868934921813,-0.2561682200128379,4.006580391153434,0.3136329356696175,1.0787538329646762,0.003278704209854544,923
180,SBFG3.SA,19.969999313354492,0.0388186144420845,13.797969226209029,-0.30906511263713743,27.6317518262675,0.38366313351795567,0.1293600054140689,0.001001536671667802,921
102,KEPL3.SA,32.70000076293945,0.03615526695632442,22.980752967908206,-0.2972246962772722,44.590300010951,0.36361770552272943,0.6044083468651418,0.0009174078397742313,909
107,TUPY3.SA,19.3700008392334,0.034957888415115046,13.846978359392452,-0.2851327950721725,26.105857658186522,0.34774685219991497,13.023663219524288,0.0025812678678531764,899
200,RANI3.SA,6.190000057220459,5.367623964559577,-7.777931686272783e+17,-1.2565317632267301e+17,1.184385319795284e+18,1.9133849900594624e+17,0.10657571441588454,6.298913502991319e+17,897
155,USIM3.SA,13.119999885559082,0.03452386512197059,9.499724541130178,-0.27593562317128284,17.583845685743793,0.34023215237204196,0.1928575389538485,0.002286594108429796,893
184,BPAC11.SA,18.520000457763672,0.031317791661834155,13.71073876577449,-0.259679350600292,24.22756424889701,0.30818378240054,0.47606483140441225,0.0010798888629586223,891
128,YDUQ3.SA,18.350000381469727,0.02979315330942611,13.858787428237727,-0.24475274440687933,23.66921373285094,0.2898753809701653,0.6099880186032798,0.0016348565616688404,890
35,SHOW3.SA,2.9000000953674316,0.03260060624346316,2.1237839365024374,-0.26766073563409565,3.8551250312385736,0.3293534153315698,0.3544606424009862,0.003448242863351103,883
146,BRAP4.SA,26.1299991607666,0.03168306676607869,19.40671167402158,-0.2573014811588603,34.13318073868993,0.3062832696121882,1.0969256559372105,0.0011481377802124992,882
160,STBP3.SA,5.539999961853027,0.03961527905389922,3.8145374841560433,-0.31145532302853096,7.732181296432766,0.3957006046343896,0.3945129302982051,0.0018050610497888364,880
195,SUZB3.SA,59.040000915527344,0.292490122656053,0.37798458051147177,-0.9935978222450863,252.6667560206738,3.279585909596814,0.031393434327315894,0.04556231440987646,861
169,PTBL3.SA,7.53000020980835,0.0358737908633795,5.351418575012763,-0.28932026216384854,10.160305208315439,0.3493100830304008,0.3165785028891892,0.001327993348343437,841
82,POSI3.SA,8.319999694824219,0.03935398844900346,5.675632407450278,-0.3178326183135527,11.566593175796157,0.39021557692984166,0.29158088973056984,0.001201959800792185,832
56,SEER3.SA,9.510000228881836,0.031929863536723106,7.009873664600833,-0.26289447992736403,12.507934006802675,0.315240137304742,0.1624164937215249,0.0031545499890792694,829
164,ROMI3.SA,15.680000305175781,0.03021416282377946,11.831669471861465,-0.24542925755199307,20.370322588772744,0.29912769083612467,0.4013887223446386,0.0025510008957727592,828
162,TASA4.SA,21.049999237060547,0.03884334774018242,14.526322342790127,-0.30991340288435065,29.277276685321947,0.3908445485250416,-0.07065163806299479,0.0014252144430786373,826
181,DEXP3.SA,8.760000228881836,0.05690993059309785,4.923898789471169,-0.4379111117786265,13.975163997415427,0.5953383141862403,0.10995910815298737,0.0011415263535261566,826
154,USIM5.SA,14.199999809265137,0.03388957592576568,10.263079002482893,-0.2772479478635981,18.934414345257956,0.33340947884405847,0.10704725166298412,0.001408464155176592,824
111,GUAR3.SA,8.569999694824219,0.027294661451876968,6.631244148417569,-0.2262258594451929,10.8194395593951,0.2624784066129444,1.1052772669550102,3.560977734906601e-08,814
176,LCAM3.SA,22.25,0.028926886863092832,16.981123726712543,-0.23680342801291943,28.62539905525861,0.2865347890003871,0.3080068241677023,0.002696629213483126,812
177,RENT3.SA,49.779998779296875,0.02752926191587572,38.52097358483344,-0.2261756824137564,63.30359116393287,0.2716671899610483,0.3704271422772889,0.003013282932532224,794
116,EZTC3.SA,18.149999618530273,0.027306043776383914,13.986569481283551,-0.22939009502766383,22.98150292547815,0.2661985349032814,0.9249282978946249,0.0005509852165239693,791
64,EVEN3.SA,5.949999809265137,0.030705365385521072,4.4425898412357325,-0.25334622123552286,7.695323869916792,0.29333178430256357,0.8452243169732443,3.2056280518943936e-08,788
