,ticker,stop_loss,retornoStopLoss,stop_gain,retornoStopGain,retornoPrevisto,retornoEsperado,scoreTotal
147,LVBI11.SA,81.68965073457676,-0.16838391588214607,117.0592466499943,0.19168525551853843,-0.10130053693882024,0.0015269941763247363,621
68,BRCR11.SA,61.89844969438676,-0.14149166429450033,83.61374874921702,0.15969140802726334,0.024391018755234528,0.0008321987121877594,620
45,HOSI11.SA,54.381617732106584,-0.2560654053726308,96.58143264075312,0.3212234563171015,-0.03735717510175729,0.0027359990431423675,620
92,JSRE11.SA,66.80799082851858,-0.13236375547378465,88.48379583694377,0.14914020567459452,0.004597845170438042,0.0009090909090907484,619
54,HTMX11.SA,68.810264186605,-0.22010357510433542,111.03681434793205,0.2584926909583549,-1.102848481466005,0.0017000638939068669,619
63,VINO11.SA,43.013594963274414,-0.22090933387876788,69.6309299989799,0.2612014336831061,0.01843555784273776,0.0007245230246453183,612
123,KNRI11.SA,114.66936998892915,-0.13769458811027724,153.3312225820786,0.1530397616814254,-0.017335955967320738,0.0015040177386584919,605
94,GGRC11.SA,91.907087421723,-0.15050295454519258,126.66395728520385,0.1707547317396796,-0.0464687625354987,0.0026804469179193546,604
109,BPFF11.SA,58.53181663425716,-0.16203553453272068,82.601286134687,0.1825524400732832,-0.05340933725150088,0.0007158414741761376,602
128,HGRU11.SA,97.5714347696708,-0.15309924880625292,135.56905532071022,0.17671258048800254,-0.019949353855144625,0.001649170358798857,600
12,XPPR11.SA,49.939780928938504,-0.22573983055909297,81.93919538999248,0.2703751223254647,-0.06055838635668109,0.0031007751937985883,600
29,XPCM11.SA,16.900697253159077,-0.2261585560860695,27.677852443312062,0.2673009271949307,-0.12516155085997682,0.0004578684680516254,599
66,XPML11.SA,82.80641375231215,-0.12817002710426584,108.26549264983899,0.13987669849809015,0.18755699263408565,0.0009475325319603378,588
11,EDGA11.SA,17.266117307339815,-0.2489727064273023,29.66944465361868,0.29053697037838844,-0.09642261067319213,9.955712698683783e-09,581
130,BBRC11.SA,85.88346823824945,-0.1549397760574961,118.89495461821224,0.16988052574421997,-0.13127867471562138,0.00029521546189958947,578
26,RCRB11.SA,107.16740755717053,-0.24529994678048916,183.57255741023,0.2927644888044365,-0.019054402198255938,0.0005633802816902289,576
69,HFOF11.SA,71.20559944249663,-0.1138070840731834,90.25761908203745,0.12330579708856337,0.02853380712210396,0.000248930009443038,569
108,BCRI11.SA,91.06782613842736,-0.13169499882438718,119.77509640899038,0.14202039993938875,0.0039955109516429665,0.000762802714312727,569
6,QAGR11.SA,35.44806735710124,-0.2713655448038378,64.43577057924698,0.3244762293577932,-0.3045375518866432,0.00020551847497407572,565
5,RBCO11.SA,42.55477012806537,-0.17208620885663073,61.663522599324615,0.19967939238831,-0.05392294989751267,0.001556390500899285,565
8,NAVT11.SA,55.78801925831422,-0.20473245837730214,86.68429869797754,0.23569917052673195,0.42776753921764876,0.0007127366077483988,564
104,MCCI11.SA,83.45493061603288,-0.1678638961592429,118.99069236680931,0.18646616093894797,-0.006907367655004437,0.0006979667348054885,554
96,VTLT11.SA,78.02041091902838,-0.15753795049313946,108.6620569686287,0.17332962155798648,-0.048064371630758496,0.00021595280765174252,547
115,CVBI11.SA,83.80853084286494,-0.16691319966148588,119.93041797971388,0.19215129024644528,-0.06406756709697325,0.001093454548184658,543
102,BCFF11.SA,65.43749004233997,-0.06250018364874521,74.4274769014561,0.06629618405986237,0.0033874914970017933,0.00042975568668590647,539
21,SARE11.SA,52.22417723361167,-0.229504600558309,86.08294361072409,0.27003459960252707,-0.23678647988666335,0.000295090307809609,539
88,BBPO11.SA,79.95171088209442,-0.11164765686561762,100.73402245567821,0.11926691617420238,-0.07925287363415345,0.00011111111111117289,533
111,TGAR11.SA,108.55923115087214,-0.03912880221905357,117.59703911315697,0.040865955204806736,0.0004050713417895757,0.000619548955449023,533
27,PATC11.SA,50.19529016482339,-0.1924824599736038,75.73772740249596,0.21843191101051995,-0.2160576517564472,0.00016087761603023054,526
51,RBED11.SA,109.56659863543744,-0.1495257542639712,150.3042974983643,0.16668707104010294,-0.0990721354977423,0.001086689179193634,517
55,RECR11.SA,88.87600787383231,-0.08891845111807206,106.78645920918338,0.09468432463835907,0.4272001046976024,0.00010248024530445932,516
59,FEXC11.SA,77.36127546950034,-0.09306831533687587,93.92959176225632,0.10116750764079452,0.00037149827898130816,0.00011719751330052652,512
135,BARI11.SA,92.43329317088963,-0.09467879968364201,112.19258873092518,0.0988500529641263,-0.03669334507424604,0.00019590133376912178,510
106,KNCR11.SA,91.0017906996059,-0.09988336228412564,112.46698285247707,0.11243308160153553,-0.043551091174699796,0.001186958730861054,510
93,VGIR11.SA,77.79418759649094,-0.18744318641842939,115.81370654266526,0.20966899025273666,-0.2206972831064482,0.0014623160575966132,500
57,NEWL11.SA,80.53246229044181,-0.18489413154922962,119.20901134175398,0.20656890343722578,-0.09234699600246843,0.0010121148294885973,498
73,JPPA11.SA,79.06727954463307,-0.16639661764247882,112.39029747942158,0.18492671889801016,-0.0224164075173251,0.0004217345969681485,493
142,NSLU11.SA,200.71821519826653,-0.12719826876186136,261.6185885648497,0.13762050344024335,-0.047170597738540154,8.696255681495124e-05,486
42,XPLG11.SA,83.41130650977324,-0.12198624726554486,107.48531174393743,0.13142433414670984,-0.11056984631714861,0.000526315789473708,472
43,LUGG11.SA,75.68715548381462,-0.11930238150251393,97.05939314777098,0.12938550605634336,-0.051257349326196966,0.0004654125838665646,468
24,XPIN11.SA,80.66808675838149,-0.09331138977651032,97.86065318925723,0.09992864838227367,-0.04635591366886338,0.00011238371540622794,451
