,ticker,stop_loss,retornoStopLoss,stop_gain,retornoStopGain,retornoPrevisto,retornoEsperado,scoreTotal
113,WTSP11B.SA,30.547087431079255,-0.3753152049512085,73.06648842769673,0.49420217071012584,0.3959539701242174,0.002453956449420369,869
165,NVHO11.SA,4.692911967700894,-0.5912097426106078,22.7979857544532,0.9858873400278991,0.032516270541427694,3.987488583767629e-08,853
8,MAXR11.SA,42.29343158176907,-0.47984955292500775,138.94759259220524,0.7088623387557795,1.3528738584226687,0.005165446488958336,826
143,VOTS11.SA,56.354682484102106,-0.31299910614743087,115.36720394970801,0.4064026047361706,0.0952094268054644,0.003291493657455291,786
57,RBGS11.SA,21.832000884251446,-0.22581559242568727,35.55455580797176,0.26079981723609347,0.16570125596596275,0.0014184126233469652,758
2,ATSA11.SA,60.78486984594929,-0.38798962915102664,150.59096081196228,0.5162199081219883,0.2890033977894002,0.0006041110084589185,751
10,CNES11.SA,25.043373639081125,-0.27683012224509496,46.195459377766674,0.3339722192587533,1.4405480987892516,0.0008662700248192046,750
149,ONEF11.SA,108.38950755319347,-0.19711475886523355,165.9440825032689,0.22921542595014,3.323340541431704,0.001481481481481417,745
160,BZLI11.SA,11.418447140988535,-0.36528920031893786,26.370030651997602,0.46581606378522933,0.013670442495428592,0.0016676058512239411,744
1,RBVA11.SA,57.24855021429377,-0.40675077498141166,149.09573992114701,0.5450335743124044,0.0982206033861599,0.004559585492228013,740
156,VGIP11.SA,76.33443448328602,-0.21684176128775723,122.90694153953092,0.26097199138461535,0.017732553701235165,0.004001218574049226,734
139,FLMA11.SA,93.33932215531973,-0.21563594827462407,148.57364902527834,0.24851805903595237,-0.0035146259473394226,0.0019327731092437794,730
74,SPTW11.SA,32.10404075958668,-0.2207757241484044,51.72190615787021,0.25538604854579283,0.14122186039445883,0.00024269992415981712,729
71,RBRF11.SA,59.617907583877646,-0.18107273235288524,88.11383036958114,0.2103547620312025,0.31789750681361184,0.0015109470279002224,724
88,FPAB11.SA,149.9341292448473,-0.25029188896155985,258.7929464170908,0.2940293980137756,-0.0018890902847107371,0.00019998252781339154,708
119,SDIL11.SA,70.39183879202135,-0.18612740743853884,105.11296851393016,0.21531935611206365,0.028237188948014635,0.0013874683685330957,698
128,WPLZ11.SA,52.64978591614648,-0.1837242493620701,78.17444019249224,0.21200682468980214,0.07266915456605538,0.0021705426356588564,697
145,VLOL11.SA,75.5736770898433,-0.19602471181017767,115.3328202040088,0.22694489578732768,0.01969841262581329,0.0014893617021276562,694
3,KNRE11.SA,1.2502470649118744,-0.2558052952699761,2.1869158554067334,0.3017356688604087,0.2139427962167939,3.122148162226779e-08,689
39,CXRI11.SA,45.40176167478942,-0.31230287816808555,93.05414985156519,0.4094843166178497,-8.394686035714834,0.005604413446641088,675
85,FVPQ11.SA,83.93420464518489,-0.23347758314899647,139.84973721443353,0.27716654990350253,-0.06278487045604264,0.0006392694063925841,664
117,CEOC11.SA,48.01985129279661,-0.16675602285622027,68.70813204252,0.19222854015413038,-0.0272744289927096,0.0012146265935695233,662
23,CXCE11B.SA,29.830876171210107,-0.3227950808654606,62.13123680941622,0.4104707806020438,-18.16488965831835,0.0024971796786525946,658
33,CRFF11.SA,50.65314658871847,-0.21467989784932606,80.44704609851324,0.2472410247831509,0.009450364187549631,0.0013953488372093759,658
13,XTED11.SA,4.319913450959538,-0.3142994729884855,8.798603708311154,0.39660372094129115,-0.15606502548749812,0.0015872712638711484,650
14,BPML11.SA,54.20372976303353,-0.26722010452174094,97.50651010012581,0.31818992146826086,-0.021786213180339353,0.0025685923504310537,649
69,RNGO11.SA,46.070338548446685,-0.1351541551989548,61.20304622872683,0.14892145115059763,0.030224689943082694,0.0011263289228595763,648
94,OUJP11.SA,72.2886684228983,-0.1711916141805857,104.10526469891907,0.19359393765071342,0.006741942754469266,0.0013758172164344273,640
70,RVBI11.SA,65.72672384656113,-0.21725946300979748,104.67161876032466,0.24653587279593214,0.1664821612293228,0.00035725591116797517,635
81,VVPR11.SA,70.88654657937573,-0.23613637663524834,119.4220918264988,0.28687594719035636,-0.0010956795786770668,0.0011853119032856352,634
78,JRDM11.SA,55.03210996490245,-0.14079457700522102,73.83867666094352,0.1528286204963274,0.27768294779781844,0.00031220838859313815,628
9,EDGA11.SA,17.02490415247444,-0.250004247565062,29.517590924042803,0.3003343582364062,-0.06222341882451743,0.0008810236294438667,626
48,MGFF11.SA,52.73971624039873,-0.17167083780250159,76.11251120449107,0.19542191602597736,-0.0009836345274742975,0.0009423878244110284,625
63,VINO11.SA,42.9294682566489,-0.22285541360902394,69.8044253362269,0.2636571907172387,0.01484097430393283,0.0009051107895365895,622
97,VCJR11.SA,77.90395686353784,-0.20311011496320186,121.495420870215,0.24279273951844593,-0.010732268358738528,0.0022503872643431233,619
67,BICR11.SA,72.30404677165343,-0.23890477082470074,121.74648880957847,0.2815419874692471,0.0010442958166276828,0.0014736842105262937,619
90,JSRE11.SA,66.13135285030928,-0.1344063935926929,87.61828497457365,0.1468361678617871,0.014698623280574807,0.00039265017698908444,601
49,HPDP11.SA,59.9936988678239,-0.2490461969436759,103.9693389686901,0.30140618053580415,-0.013510818425513493,0.0008762124281680439,598
18,CPFF11.SA,56.06767258457422,-0.19327089806368036,84.69869432180423,0.21868624923459312,0.04633144716579629,0.0010071942446041593,594
59,RBIR11.SA,47.739781460279474,-0.34133858651770355,104.04645729023527,0.43551948773857174,-0.019588750048204373,0.0001379227732256627,594
20,SARE11.SA,52.33747359181573,-0.22554791101284988,85.71446323590342,0.2683406468408158,-0.23054492245204805,0.003995237668390272,591
66,BRCR11.SA,61.59883692330591,-0.14255512161243267,83.4413661377544,0.16148900878694583,0.025525741075176578,5.097591260216916e-08,589
84,BREV11.SA,72.32551513112159,-0.24361521592084567,123.73390754989003,0.2940169838503057,-0.13077848822146043,0.0010457775627028543,588
123,HGRU11.SA,95.54110505223561,-0.1597827295622417,133.72708880464538,0.17603631942079656,-0.01468596197250327,0.000791495174144563,587
32,XPCM11.SA,17.865714763026393,-0.22187650368380962,28.962321305705462,0.2614251942759025,-0.14481729973697544,0.00043557996193932524,586
60,IRDM11.SA,84.75041560794882,-0.1599720872171556,118.878837022205,0.17830149411619756,0.0073409243790600875,0.00019824175312277426,581
68,HFOF11.SA,71.28828480975675,-0.1144312445992951,90.43994357526094,0.12347755994112974,0.01031856914584317,0.0007453416149068026,572
26,RCRB11.SA,107.3778460619329,-0.2468412671274911,184.81695327043906,0.29632421810953846,-0.021105044622900193,0.0004909354856246217,569
15,NEWU11.SA,25.250141151935985,-0.2564740331962798,44.41434072088999,0.307842812669489,-0.08297343308519955,0.0005889551256343939,565
37,RFOF11.SA,53.456874928278026,-0.2573371431618765,93.70763856197709,0.3018565461479732,-0.08057980173095525,0.000694590729851452,564
103,HGBS11.SA,149.3646241220352,-0.14702402146410842,203.95059399395598,0.1646998645598743,-0.04634281475580038,0.0006852800481420562,563
91,GGRC11.SA,91.31041060765526,-0.1495724292457281,125.08475841669032,0.16498794092349245,-0.0471486848794056,0.00083819736533286,561
108,BCRI11.SA,90.21104595490209,-0.1334193345129755,119.39029945002395,0.14688089529323056,0.015604319148147194,0.0001921376193283475,561
22,TRNT11.SA,80.07037783794485,-0.19921612612657513,123.21379626415757,0.2322612150870238,-0.5212511552484878,0.0009001113926723203,555
27,PATC11.SA,50.293136096556694,-0.1907782001322249,76.05267361781023,0.22369544248751683,-0.23864488978638854,0.0009653816998880238,555
72,XPCI11.SA,75.20270988607201,-0.17450371958639543,108.98065426921517,0.19627503945758518,-0.03944421750321736,0.0017563285242465643,550
126,MXRF11.SA,8.631810758418013,-0.11286627291720397,10.905476748409669,0.12080958494096405,0.017398691810573963,4.7046628370850385e-08,547
120,KNHY11.SA,91.35112439982144,-0.14784396454855142,124.87610554550031,0.16488907742966097,-0.02165251084071751,0.0008395807305972003,543
87,VILG11.SA,78.18707092831272,-0.19194843734881817,117.72806814502955,0.21670179357042274,-0.2553103437103257,0.0001033264112111354,534
75,JPPA11.SA,79.95787971754231,-0.1671054196089342,114.23016548467776,0.18989755713206002,-0.033326834697259056,0.0015625000000001332,531
134,HABT11.SA,90.17327998953839,-0.146086351396712,122.61090874497509,0.16108816777135448,-0.09090520375483757,0.00047349930493756354,528
127,BTLG11.SA,85.26642743417919,-0.17910440762951663,125.11346139751112,0.2045196696755467,-0.25532944495810106,0.0009627154209472799,519
135,BARI11.SA,92.33247142528367,-0.09130527634425323,111.49740634272348,0.09730740746954236,-0.03163961338306687,0.0004920715416603105,513
58,GTWR11.SA,70.52174647647094,-0.13871826035598578,94.61389172227777,0.15551898993655922,-0.2739790876220676,0.001343462997947631,512
30,BRCO11.SA,79.68560962059976,-0.17509719586644357,116.29350422531441,0.20386652238373637,-0.12613666921009326,0.0009316928291982496,506
36,RECT11.SA,58.04013808336955,-0.15516534699271756,80.36233853465882,0.16975752699382074,-0.13881033539532173,0.0007278464916888883,504
