,ticker,stop_loss,retornoStopLoss,stop_gain,retornoStopGain,retornoPrevisto,retornoEsperado,scoreTotal
78,FCFL11.SA,43.45632214397866,-0.5653933086068735,187.58682732536528,0.8760559189224231,1.5529303582827452,0.0013001514052195517,832
138,FMOF11.SA,30.61950304661466,-0.5548843925120054,127.97640652120334,0.8603925689484384,-0.1798392502470222,0.004651825559147893,822
157,HUSC11.SA,30.79681331328276,-0.729377746156334,274.70312763872477,1.4139114259407006,-0.19499337691853258,0.006151115373202787,817
107,WTSP11B.SA,16.919275729243,-0.6473681556760098,103.76647702798428,1.1627027515212802,-0.13463787334789323,0.009587337685543984,808
112,RBRP11.SA,42.32832816939687,-0.42402599809756314,116.71851378199004,0.5882231211702362,0.12376203732788094,0.004490436056920233,780
142,VOTS11.SA,35.94342885457474,-0.5617189620984584,155.1473683491806,0.8918103195688056,0.07613794939110186,0.0009754647199819999,752
53,RBGS11.SA,15.698775813401163,-0.4098204666065587,41.67678032789396,0.5667962304589711,0.1148922984339571,0.0015037450359638438,740
21,EDGA11.SA,18.248049503266817,-0.4276019453060733,50.80498810769963,0.5936320403114448,0.04350996244712446,0.003450465562394589,731
155,VGIP11.SA,58.30394850877989,-0.4059709872403102,153.79903815627898,0.5669794779954973,-0.07083580849813009,0.006113076564373765,727
153,ABCP11.SA,32.40840170288663,-0.5088891839367704,114.79817882122046,0.7396299823832555,-0.18277553920991363,0.0015154135394415125,726
75,BCIA11.SA,44.59544588636113,-0.4591213155004017,136.90879258578275,0.6605069454608585,-0.17922495163786856,0.0031534634491379165,721
141,FLMA11.SA,73.30666253459805,-0.39917497540285773,188.09997719289584,0.5416766978077132,-0.1102983797589594,0.003278402235604494,719
160,ORPD11.SA,74.06404476692755,-0.43027657871594194,206.3201671036516,0.5870782084896278,0.004659997121800874,0.0020000000000000018,717
40,FISC11.SA,50.36647920066653,-0.6947486109050514,375.6171425680685,1.2764675307155668,-2.793494376514487,0.005030303030303163,685
0,HRDF11.SA,0.3607005779923203,-0.7114395376061438,2.942147437617511,1.3537179500940089,-0.24134718197779215,0.008000000000000007,685
125,MFII11.SA,72.18546027501013,-0.29643799855204145,140.50141871061362,0.36940955945581666,0.023327696018511146,0.0028265256353980917,677
33,VSHO11.SA,44.69955055990974,-0.4337528606857052,126.67977902408089,0.604760262303131,-0.08166382945143813,0.005573822459916222,669
62,BICR11.SA,52.88538361294757,-0.4433703565534326,155.08737885689715,0.6323268642234583,0.008378838764784069,0.004315312646574476,668
11,XTED11.SA,2.6657456377984734,-0.561554988281386,11.49914136717208,0.891306169649225,-0.3481636254585312,0.0032894862738344077,665
34,CXRI11.SA,28.81132604021322,-0.5601324268669737,124.7689056537787,0.9048687886073083,-14.00882544404652,0.003969465648855142,662
114,SDIL11.SA,54.43365355632103,-0.3552806661190536,123.49465160036286,0.46268685483816485,-0.027632742677796585,0.0010659681925726527,656
99,BPFF11.SA,44.10941395380295,-0.32191526695691675,91.43399064424052,0.4055954858524753,-0.10247888633273117,0.0018446878187954319,656
85,CBOP11.SA,38.917649324154596,-0.3409373441663083,84.64120168783388,0.4333819268656649,0.023198119454586275,0.000846752981972454,652
129,PLCR11.SA,43.305398542095176,-0.48476624664215895,142.56741609703124,0.6962214267766123,-0.19598357463898552,0.0009517780527970032,647
136,WPLZ11.SA,45.3667168608049,-0.35199663653020463,101.61331008601287,0.45141132674566165,-0.012443965640833277,0.002285357218789974,645
143,LVBI11.SA,64.21272014813017,-0.32691070103692443,135.17278258488656,0.41690545516625166,-0.27695240080019257,0.002725350838181706,641
92,VVPR11.SA,53.125721802423406,-0.452312146366769,159.95083499967916,0.6489776804090635,-0.09058777336590085,0.00195876288659802,641
16,CXCE11B.SA,16.565819898541513,-0.5738147580716115,74.1868163730992,0.9085880733648366,-43.23390002229321,0.0028299735306913654,636
15,RBVO11.SA,8.212306783497544,-0.48640982482495265,27.552780259150534,0.7231257444366928,-0.7125657246915007,0.0031269687052870587,635
